id_commande,date_commande,client_id,ville_client,categorie_produit,nom_produit,quantite,prix_unitaire,remise_pourcentage,mode_paiement,canal_vente,delai_livraison_jours,note_satisfaction,statut_commande
102668,2024-11-14,1344,Paris,Electronique,Enceinte bluetooth,4,269.53,0,PayPal,Magasin,1.0,5.0,Annulee
104266,2024-10-18,2236,Lyon,Maison,Tapis,1,53.53,5,CB,Magasin,4.0,3.0,En cours
103966,2025-11-01,1534,Toulouse,Vetements,Jean,2,33.62,20,PayPal,Application mobile,1.0,4.0,Livree
103795,2024-08-25,2123,Toulouse,Vetements,Jean,2,29.49,15,CB,Application mobile,8.0,4.0,Livree
100360,2024-05-31,1622,Bordeaux,Electronique,Casque audio,3,145.29,30,CB,Site web,12.0,4.0,Livree
101531,2024-10-07,2349,Paris,Electronique,Tablette,2,288.74,30,CB,Site web,3.0,5.0,Livree
103061,2025-10-21,2443,Lille,Electronique,Tablette,4,231.04,10,CB,Magasin,3.0,2.0,Livree
100846,2025-06-28,1381,Paris,Electronique,Ordinateur portable,1,244.72,5,PayPal,Application mobile,5.0,3.0,Livree
100941,2025-04-27,2357,Lyon,Livres,Roman,5,12.35,20,CB,Magasin,3.0,5.0,Livree
103978,2024-05-10,2424,Toulouse,Beaute,Serum,2,21.12,20,PayPal,Site web,9.0,5.0,Livree
100253,2024-01-09,1855,Toulouse,Vetements,Baskets,1,25.58,10,Virement,Application mobile,10.0,,Livree
101892,2025-02-28,1572,Bordeaux,Sport,Ballon,5,43.83,0,Virement,Site web,,4.0,Livree
104450,2024-10-03,1622,Bordeaux,Electronique,Ordinateur portable,3,252.47,0,CB,Application mobile,5.0,1.0,Livree
100468,2024-03-27,1258,Paris,Electronique,Tablette,3,364.27,0,CB,Site web,8.0,1.0,Retournee
103577,2024-05-08,2062,Marseille,Maison,Tapis,2,,0,CB,Site web,13.0,5.0,Livree
104102,2024-06-28,1868,Lille,Beaute,Serum,1,22.18,0,CB,Site web,12.0,2.0,Livree
102185,2025-08-17,2387,Strasbourg,Vetements,T-shirt,1,30.74,0,CB,Application mobile,4.0,4.0,Livree
103493,2024-01-06,2331,Strasbourg,Beaute,Creme visage,4,17.16,0,PayPal,Magasin,8.0,3.0,En cours
103513,2024-10-16,1271,Lyon,Sport,Tapis de yoga,1,65.46,30,CB,Application mobile,2.0,4.0,En cours
104569,2025-10-16,2406,Lille,Electronique,Tablette,5,,15,Especes,Application mobile,6.0,5.0,Livree
102888,2024-10-29,2166,Lyon,Sport,Tapis de yoga,1,45.26,20,CB,Site web,6.0,3.0,Livree
101490,2024-07-07,2127,Nantes,Vetements,Robe,1,31.76,30,CB,Magasin,13.0,4.0,Livree
103930,2025-05-29,1484,Strasbourg,Sport,Tapis de yoga,4,38.6,5,Especes,Magasin,12.0,,Livree
101116,2025-03-04,2406,Lille,Electronique,Ordinateur portable,2,169.39,10,Virement,Application mobile,6.0,4.0,Retournee
101899,2024-05-20,1911,Toulouse,Maison,Coussin,3,57.03,5,CB,Magasin,14.0,3.0,Livree
103122,2024-12-29,1705,Nantes,Livres,Essai,5,14.24,5,CB,Site web,14.0,4.0,Livree
104175,2025-07-06,1101,Lille,Electronique,Tablette,2,185.22,10,CB,Site web,6.0,2.0,Livree
104806,2024-07-22,1217,Bordeaux,Vetements,T-shirt,1,31.94,5,CB,Application mobile,8.0,4.0,Livree
104654,2025-02-21,2250,Lille,Livres,Livre de cuisine,1,14.59,10,PayPal,Application mobile,10.0,3.0,Livree
103439,2024-10-17,2468,Bordeaux,Vetements,T-shirt,1,34.02,5,CB,Application mobile,12.0,3.0,Livree
101838,2024-01-23,2462,Bordeaux,Maison,Set de cuisine,1,32.57,20,PayPal,Site web,12.0,5.0,Livree
101844,2024-06-18,2245,Marseille,Electronique,Smartphone,1,182.93,15,CB,Application mobile,8.0,3.0,Livree
103338,2025-07-09,2189,Lyon,Electronique,Enceinte bluetooth,3,271.25,10,PayPal,Site web,9.0,4.0,Livree
103896,2025-06-28,2047,Paris,Sport,Halteres,2,69.66,0,PayPal,Site web,4.0,5.0,Livree
102018,2024-06-23,1294,Marseille,Maison,Etagere,1,65.75,0,PayPal,Magasin,8.0,4.0,Livree
102272,2025-07-12,2041,Marseille,Maison,Lampe,1,56.89,15,Especes,Magasin,11.0,4.0,En cours
101616,2024-09-24,1994,Paris,Vetements,T-shirt,2,21.17,20,PayPal,Site web,9.0,5.0,Livree
101189,2024-10-09,1966,Lyon,Livres,Livre de cuisine,1,18.33,0,CB,Site web,12.0,3.0,Livree
101888,2024-01-28,2005,Lille,Electronique,Enceinte bluetooth,4,261.82,0,PayPal,Application mobile,3.0,,Livree
100345,2024-02-22,1022,Marseille,Beaute,Rouge a levres,2,24.67,0,CB,Magasin,9.0,5.0,Livree
101645,2025-09-16,1127,Bordeaux,Vetements,Robe,5,35.79,30,CB,Site web,,4.0,Livree
103104,2025-09-30,2072,Bordeaux,Vetements,T-shirt,2,31.51,5,CB,Application mobile,8.0,4.0,Livree
101988,2025-05-30,1227,Marseille,Livres,Manuel scolaire,3,12.4,10,CB,Site web,13.0,3.0,En cours
101573,2025-08-18,2170,Paris,Beaute,Creme visage,1,22.6,0,CB,Application mobile,6.0,5.0,Annulee
101458,2024-06-16,1632,Lyon,Electronique,Ordinateur portable,2,210.25,30,CB,Site web,1.0,4.0,Livree
100995,2025-08-05,1199,Toulouse,Electronique,Ordinateur portable,1,108.73,15,PayPal,Site web,5.0,2.0,Livree
104282,2025-05-17,1086,Strasbourg,Vetements,T-shirt,1,35.04,15,CB,Application mobile,14.0,3.0,Livree
104446,2025-09-16,1908,Marseille,Electronique,Ordinateur portable,2,100.9,0,PayPal,Site web,5.0,3.0,Retournee
103807,2024-01-22,1625,Nantes,Maison,Etagere,1,39.21,0,PayPal,Site web,8.0,5.0,Livree
103295,2025-09-21,1576,Marseille,Electronique,Smartphone,2,298.0,15,PayPal,Site web,3.0,,Livree
102034,2024-04-29,1039,Lyon,Sport,Ballon,3,80.53,30,PayPal,Site web,3.0,1.0,En cours
102128,2024-08-15,1906,Marseille,Beaute,Serum,5,19.75,0,PayPal,Magasin,6.0,3.0,Livree
103223,2025-01-21,1340,Bordeaux,Sport,Ballon,2,26.66,10,CB,Site web,2.0,3.0,Livree
101894,2024-09-03,1621,Paris,Electronique,Casque audio,1,337.94,30,CB,Magasin,4.0,4.0,Livree
104639,2025-05-28,1375,Toulouse,Electronique,Ordinateur portable,2,183.97,20,CB,Site web,2.0,4.0,Livree
101928,2024-07-02,1254,Toulouse,Vetements,T-shirt,1,39.27,20,CB,Application mobile,14.0,5.0,Livree
101355,2025-08-05,1876,Lille,Maison,Set de cuisine,2,31.05,20,CB,Site web,2.0,3.0,Livree
101063,2025-02-28,1342,Paris,Sport,Halteres,2,33.34,0,CB,Site web,2.0,4.0,Livree
104779,2025-06-10,1689,Marseille,Vetements,Baskets,4,23.98,0,Virement,Site web,9.0,5.0,Livree
103288,2025-02-18,1220,Marseille,Electronique,Ordinateur portable,1,190.02,30,CB,Magasin,4.0,4.0,Livree
103716,2024-12-20,1661,Toulouse,Electronique,Casque audio,5,248.76,0,PayPal,Site web,14.0,4.0,Livree
103757,2025-10-27,1793,Nantes,Beaute,Rouge a levres,3,18.71,15,Virement,Application mobile,6.0,1.0,Livree
100999,2025-04-09,1722,Bordeaux,Electronique,Smartphone,1,157.05,30,PayPal,Site web,11.0,5.0,Livree
102385,2025-10-31,2358,Lyon,Electronique,Tablette,3,176.36,15,CB,Magasin,7.0,4.0,Livree
100095,2025-12-11,2404,Toulouse,Maison,Set de cuisine,1,25.09,0,CB,Site web,11.0,4.0,Livree
101713,2025-02-21,1887,Marseille,Sport,Velo,1,61.81,0,Virement,Site web,6.0,5.0,Livree
100804,2024-12-03,2313,Bordeaux,Livres,Livre de cuisine,2,16.84,15,Especes,Site web,4.0,5.0,Livree
102182,2024-08-29,1691,Lyon,Electronique,Tablette,2,263.55,15,PayPal,Magasin,4.0,5.0,Livree
100324,2024-12-03,1511,Bordeaux,Electronique,Tablette,2,177.73,0,PayPal,Magasin,10.0,4.0,Livree
104693,2024-03-19,2358,Strasbourg,Sport,Velo,2,50.84,0,PayPal,Application mobile,5.0,3.0,Livree
101772,2025-09-23,2302,Lyon,Maison,Tapis,5,33.09,20,CB,Site web,4.0,4.0,Livree
102927,2025-11-09,1241,Nantes,Vetements,Baskets,1,36.8,30,CB,Application mobile,2.0,3.0,Livree
101728,2025-04-04,1461,Toulouse,Electronique,Ordinateur portable,1,163.03,0,CB,Site web,5.0,2.0,Livree
100913,2024-06-21,1862,Strasbourg,Sport,Tapis de yoga,2,61.98,15,Virement,Site web,2.0,2.0,Livree
101112,2024-09-12,1885,Lille,Vetements,T-shirt,1,43.62,30,CB,Site web,2.0,5.0,Livree
102647,2024-09-04,2100,Bordeaux,Electronique,Ordinateur portable,2,243.76,0,CB,Site web,14.0,4.0,Livree
103455,2024-11-27,1308,Lille,Sport,Ballon,1,18.65,0,CB,Site web,6.0,3.0,Livree
100881,2024-01-07,2495,Paris,Electronique,Casque audio,1,203.41,20,Especes,Application mobile,9.0,4.0,Livree
101452,2024-02-14,2395,Bordeaux,Vetements,Jean,4,36.86,0,PayPal,Magasin,12.0,4.0,Livree
102273,2025-09-08,1729,Nantes,Vetements,Robe,1,33.28,0,Especes,Application mobile,13.0,1.0,Livree
103591,2024-06-30,1872,Nantes,Vetements,Robe,1,24.75,0,CB,Site web,3.0,4.0,Livree
101786,2024-04-27,2499,Marseille,Maison,Set de cuisine,4,48.33,5,Especes,Application mobile,4.0,1.0,Livree
104139,2025-04-17,1628,Marseille,Electronique,Enceinte bluetooth,1,249.24,10,Virement,Site web,1.0,4.0,Livree
103796,2024-07-06,2269,Bordeaux,Vetements,T-shirt,2,39.98,30,PayPal,Site web,14.0,5.0,Livree
102989,2024-08-12,1728,Bordeaux,Electronique,Tablette,1,168.07,15,Especes,Application mobile,12.0,4.0,Livree
101345,2024-02-24,1875,Toulouse,Electronique,Smartphone,3,306.48,15,PayPal,Site web,9.0,2.0,En cours
100863,2024-03-23,2425,Toulouse,Vetements,Jean,2,36.84,30,CB,Site web,6.0,3.0,Livree
104731,2024-04-20,1989,Toulouse,Sport,Tapis de yoga,4,77.67,0,Virement,Application mobile,6.0,5.0,En cours
102196,2024-07-16,1680,Lille,Maison,Lampe,1,22.64,0,CB,Application mobile,13.0,4.0,Retournee
100092,2024-01-02,2228,Lille,Electronique,Ordinateur portable,2,271.8,10,PayPal,Magasin,4.0,5.0,Livree
104889,2025-07-30,1992,Paris,Sport,Halteres,5,79.78,5,PayPal,Application mobile,8.0,3.0,Livree
100830,2025-03-23,1420,Lille,Vetements,Robe,1,3.0,15,CB,Site web,11.0,3.0,En cours
103463,2024-02-24,1155,Marseille,Livres,Roman,3,17.16,0,CB,Site web,10.0,,Livree
104387,2025-10-10,2011,Lyon,Sport,Halteres,1,83.87,30,CB,Site web,8.0,4.0,Livree
102978,2025-02-06,1760,Paris,Livres,Manuel scolaire,4,14.37,0,Especes,Magasin,4.0,5.0,Livree
102406,2025-02-11,1039,Nantes,Beaute,Shampoing,2,24.14,15,Virement,Site web,10.0,5.0,Livree
104196,2025-01-30,1463,Paris,Maison,Tapis,1,37.6,5,PayPal,Site web,11.0,3.0,Livree
104097,2024-03-20,2365,Paris,Sport,Velo,2,59.7,30,Virement,Site web,4.0,5.0,Livree
104940,2024-03-23,1507,Lyon,Livres,Livre de cuisine,3,15.46,30,CB,Magasin,7.0,5.0,Livree
101357,2025-12-18,2199,Bordeaux,Electronique,Ordinateur portable,2,169.01,5,CB,Site web,1.0,2.0,Livree
102138,2024-06-13,1686,Lille,Sport,Montre connectee,4,48.04,30,CB,Magasin,14.0,,Annulee
102067,2024-06-06,1951,Nantes,Maison,Coussin,1,35.15,0,Virement,Application mobile,4.0,,Livree
101385,2024-01-01,2239,Nantes,Vetements,Jean,2,56.94,10,CB,Site web,11.0,4.0,En cours
100214,2025-01-24,1712,Lille,Electronique,Casque audio,2,184.2,5,Virement,Magasin,3.0,2.0,Livree
104733,2024-08-08,1705,Toulouse,Electronique,Tablette,2,205.92,20,CB,Application mobile,14.0,4.0,Livree
101066,2024-08-20,1838,Lyon,Electronique,Ordinateur portable,5,338.04,30,CB,Site web,3.0,4.0,En cours
103922,2024-05-31,2207,Lille,Livres,Roman,2,15.46,15,CB,Application mobile,12.0,5.0,Livree
104815,2024-10-11,1041,Lille,Electronique,Smartphone,1,357.32,15,CB,Site web,6.0,5.0,Annulee
104165,2024-05-31,1388,Strasbourg,Vetements,Jean,4,34.0,10,CB,Application mobile,5.0,4.0,Livree
102548,2024-02-12,1431,Paris,Electronique,Smartphone,1,205.85,20,CB,Site web,14.0,5.0,Livree
104204,2024-09-01,1915,Bordeaux,Maison,Coussin,1,37.44,10,CB,Site web,13.0,,Annulee
100118,2025-03-12,1887,Marseille,Sport,Montre connectee,4,103.32,5,CB,Site web,10.0,5.0,Livree
102553,2025-07-02,1198,Toulouse,Electronique,Tablette,1,211.73,0,CB,Magasin,14.0,5.0,Retournee
104901,2025-07-10,1698,Marseille,Sport,Montre connectee,3,81.05,5,CB,Site web,7.0,4.0,Livree
104152,2024-04-30,2274,Nantes,Beaute,Serum,4,22.9,0,PayPal,Site web,14.0,4.0,Livree
104386,2024-11-21,1369,Nantes,Maison,Tapis,1,33.1,30,CB,Site web,11.0,2.0,Livree
102784,2024-01-13,1143,Lyon,Beaute,Serum,2,19.62,30,CB,Site web,11.0,4.0,Livree
104494,2025-12-22,1092,Lyon,Sport,Halteres,2,57.73,0,PayPal,Site web,5.0,5.0,Livree
103082,2024-08-01,2213,Marseille,Beaute,Parfum,1,24.51,15,Virement,Site web,1.0,3.0,Livree
100957,2024-02-25,1373,Bordeaux,Vetements,Jean,3,50.67,20,Virement,Site web,10.0,,Livree
103023,2025-10-17,1306,Bordeaux,Livres,Roman,2,15.05,0,CB,Application mobile,1.0,5.0,Livree
100165,2024-10-09,1584,Marseille,Beaute,Creme visage,1,27.6,30,CB,Site web,5.0,5.0,Livree
103497,2024-11-29,1861,Nantes,Vetements,Jean,1,18.0,0,PayPal,Application mobile,6.0,4.0,Retournee
100201,2024-07-29,1187,Marseille,Electronique,Enceinte bluetooth,4,331.74,0,CB,Magasin,8.0,5.0,Livree
103954,2024-09-13,1308,Lille,Maison,Etagere,5,58.12,15,CB,Application mobile,2.0,4.0,Livree
100238,2025-05-08,2181,Lille,Maison,Coussin,5,36.99,0,PayPal,Magasin,10.0,4.0,Livree
101977,2024-11-08,1253,Toulouse,Electronique,Tablette,5,252.89,15,CB,Site web,5.0,3.0,Livree
104898,2025-07-03,1298,Toulouse,Beaute,Parfum,1,18.21,20,PayPal,Site web,1.0,4.0,Livree
100985,2024-06-21,2207,Nantes,Sport,Velo,1,55.32,30,Especes,Site web,3.0,5.0,Livree
100552,2024-02-04,2117,Strasbourg,Vetements,T-shirt,2,26.29,15,Virement,Site web,6.0,5.0,Livree
102713,2024-02-15,1511,Lille,Vetements,Baskets,1,32.0,10,CB,Site web,12.0,3.0,Annulee
101991,2025-07-09,1486,Marseille,Electronique,Tablette,5,149.89,0,CB,Site web,5.0,4.0,Livree
100798,2025-05-04,1178,Marseille,Livres,Livre de cuisine,3,12.23,30,Especes,Site web,5.0,3.0,Livree
104677,2024-05-26,1656,Lille,Maison,Lampe,5,32.36,5,Especes,Application mobile,2.0,2.0,Livree
104596,2025-04-03,1788,Strasbourg,Beaute,Parfum,1,18.92,0,CB,Application mobile,13.0,4.0,Livree
104484,2024-06-25,2212,Strasbourg,Electronique,Smartphone,1,254.97,20,CB,Site web,9.0,5.0,Livree
103469,2025-11-27,1106,Toulouse,Sport,Tapis de yoga,2,53.2,0,CB,Site web,10.0,4.0,Livree
101819,2025-03-09,1106,Marseille,Vetements,T-shirt,4,45.58,10,PayPal,Site web,8.0,5.0,Livree
103037,2024-09-12,1263,Paris,Electronique,Tablette,2,145.42,0,PayPal,Site web,5.0,1.0,Livree
104949,2025-12-01,1390,Paris,Livres,Manuel scolaire,5,10.03,0,PayPal,Site web,9.0,5.0,Livree
101644,2025-02-15,2152,Lille,Livres,Essai,3,11.15,15,CB,Site web,12.0,4.0,Livree
104998,2024-07-21,1247,Marseille,Livres,Manuel scolaire,2,20.09,15,Virement,Application mobile,10.0,5.0,Livree
101907,2024-12-15,1500,Bordeaux,Sport,Velo,2,52.7,5,PayPal,Magasin,8.0,4.0,Livree
101280,2025-01-16,1974,Nantes,Sport,Tapis de yoga,1,67.9,0,CB,Site web,13.0,5.0,En cours
101399,2025-04-23,2320,Nantes,Electronique,Ordinateur portable,3,213.38,0,PayPal,Site web,5.0,5.0,Livree
102671,2025-02-05,1414,Paris,Vetements,Robe,1,28.48,20,CB,Site web,8.0,3.0,Livree
102039,2025-10-01,1852,Paris,Vetements,Veste,5,28.07,15,CB,Application mobile,3.0,5.0,Livree
100048,2024-02-22,1368,Lyon,Electronique,Smartphone,2,331.12,0,CB,Site web,7.0,5.0,Livree
103945,2024-03-24,1664,Lyon,Maison,Coussin,1,51.4,5,PayPal,Magasin,5.0,4.0,Livree
101254,2025-08-06,1172,Lyon,Vetements,Veste,1,36.5,30,CB,Site web,5.0,1.0,Livree
104544,2024-01-29,1570,Bordeaux,Sport,Halteres,2,58.6,0,CB,Site web,5.0,4.0,Livree
104880,2025-05-23,2173,Paris,Electronique,Casque audio,1,303.73,15,PayPal,Site web,4.0,4.0,Livree
103263,2024-04-06,1091,Lyon,Electronique,Smartphone,1,193.05,0,CB,Magasin,8.0,5.0,Retournee
100366,2024-12-23,1824,Lille,Electronique,Ordinateur portable,1,209.51,20,PayPal,Site web,8.0,4.0,Livree
102162,2024-10-24,1308,,Sport,Ballon,1,55.02,20,CB,Site web,1.0,,Annulee
103924,2025-04-16,1910,Toulouse,Sport,Tapis de yoga,2,96.44,0,CB,Site web,1.0,5.0,Livree
101378,2024-09-28,1956,Marseille,Electronique,Enceinte bluetooth,2,282.69,0,CB,Application mobile,14.0,5.0,Livree
102838,2025-11-14,1132,Marseille,Electronique,Smartphone,1,243.09,10,CB,Application mobile,3.0,2.0,Livree
102843,2025-11-26,1253,Lille,Sport,Velo,3,35.3,30,PayPal,Application mobile,2.0,,Annulee
100740,2025-12-02,2276,Marseille,Sport,Velo,4,62.85,0,PayPal,Application mobile,9.0,5.0,Livree
102944,2024-07-13,1045,Strasbourg,Vetements,Robe,1,42.04,30,CB,Site web,6.0,2.0,En cours
103144,2025-12-12,2434,Bordeaux,Beaute,Creme visage,4,23.8,10,CB,Application mobile,6.0,2.0,Livree
101919,2024-05-13,1661,Marseille,Sport,Ballon,5,78.9,30,PayPal,Magasin,6.0,5.0,Livree
103183,2024-09-21,1368,Paris,Vetements,Jean,2,44.77,10,CB,Site web,6.0,3.0,Annulee
103241,2024-05-13,2174,Paris,Livres,Essai,1,20.84,0,Especes,Site web,2.0,5.0,Livree
102268,2025-12-30,1052,Marseille,Maison,Coussin,1,58.93,5,PayPal,Magasin,1.0,1.0,Livree
100514,2024-03-17,2170,Paris,Livres,Manuel scolaire,1,11.05,0,PayPal,Site web,5.0,2.0,En cours
102198,2024-04-24,2487,Marseille,Livres,Roman,2,16.21,0,Virement,Magasin,8.0,5.0,Livree
101739,2025-01-28,2214,Toulouse,Electronique,Ordinateur portable,2,235.57,5,CB,Application mobile,8.0,1.0,Livree
101431,2024-09-01,1903,Bordeaux,Sport,Montre connectee,2,48.32,20,CB,Site web,12.0,4.0,Retournee
102763,2024-03-02,1537,Lyon,Vetements,T-shirt,2,43.08,0,CB,Magasin,1.0,5.0,Livree
101699,2024-08-12,1131,Lyon,Electronique,Smartphone,5,216.87,10,CB,Magasin,8.0,5.0,Livree
104692,2025-12-26,1144,Lyon,Electronique,Enceinte bluetooth,1,136.23,10,Virement,Magasin,1.0,5.0,Livree
104869,2025-12-08,1875,Bordeaux,Livres,Manuel scolaire,2,19.5,0,CB,Application mobile,9.0,,Livree
101128,2024-04-29,1400,Bordeaux,Electronique,Ordinateur portable,1,232.77,0,PayPal,Site web,1.0,3.0,Livree
104112,2025-05-21,1018,Lyon,Livres,Manuel scolaire,1,19.25,0,Virement,Magasin,14.0,5.0,Livree
104890,2025-01-30,2236,Strasbourg,Maison,Etagere,1,27.53,15,CB,Site web,14.0,4.0,Annulee
103143,2024-11-13,2451,Paris,Electronique,Casque audio,1,156.34,15,CB,Application mobile,10.0,4.0,Livree
103001,2025-08-29,2292,Toulouse,Sport,Halteres,1,82.09,15,PayPal,Site web,4.0,,Annulee
104258,2025-07-02,2005,Toulouse,Sport,Tapis de yoga,1,22.5,15,PayPal,Application mobile,7.0,3.0,Livree
102910,2025-10-29,1414,Bordeaux,Sport,Velo,5,50.75,20,Especes,Application mobile,10.0,3.0,Livree
101633,2024-10-20,1206,Nantes,Beaute,Parfum,1,19.77,30,Virement,Application mobile,4.0,5.0,Livree
101809,2024-05-22,2026,Toulouse,Maison,Etagere,1,43.57,0,CB,Application mobile,14.0,4.0,Retournee
104421,2024-04-30,1935,Toulouse,Electronique,Tablette,3,284.41,30,PayPal,Application mobile,3.0,1.0,Livree
100503,2024-02-19,1985,Marseille,Livres,Livre de cuisine,2,16.9,5,Virement,Site web,14.0,4.0,Livree
103494,2025-02-20,2243,Marseille,Maison,Coussin,3,15.27,0,PayPal,Site web,6.0,4.0,Livree
101695,2024-04-07,2454,Paris,Sport,Montre connectee,3,47.01,30,CB,Magasin,1.0,5.0,Livree
104383,2024-02-02,1217,Paris,Sport,Ballon,2,73.93,0,CB,Magasin,14.0,,Annulee
102236,2024-04-24,2343,Paris,Electronique,Casque audio,4,197.72,30,PayPal,Site web,14.0,1.0,Livree
101553,2025-10-28,1112,Marseille,Maison,Lampe,2,48.06,20,PayPal,Application mobile,14.0,3.0,Livree
100923,2025-08-27,2267,Toulouse,Vetements,Robe,1,41.48,30,CB,Application mobile,13.0,5.0,Livree
103769,2024-08-01,1087,Strasbourg,Vetements,Jean,2,31.29,20,CB,Application mobile,12.0,4.0,Livree
102315,2025-12-02,1222,Strasbourg,Electronique,Ordinateur portable,3,232.25,0,CB,Site web,1.0,4.0,Livree
103963,2024-04-24,1881,Lille,Electronique,Enceinte bluetooth,1,303.66,10,PayPal,Site web,12.0,,Annulee
104789,2024-04-12,2249,Paris,Maison,Tapis,1,51.78,30,CB,Site web,9.0,5.0,Livree
103102,2024-03-30,1532,Marseille,Sport,Ballon,5,53.61,20,CB,Site web,3.0,5.0,Livree
100396,2024-08-21,1466,Nantes,Maison,Coussin,2,61.1,15,PayPal,Site web,4.0,4.0,Livree
103715,2024-09-13,2349,Toulouse,Sport,Ballon,5,43.14,15,CB,Magasin,1.0,5.0,Livree
101657,2024-08-02,2180,Nantes,Sport,Montre connectee,1,97.71,0,CB,Magasin,12.0,,Livree
102415,2024-05-12,1149,Nantes,Sport,Montre connectee,1,32.88,10,CB,Site web,5.0,4.0,Livree
104868,2025-12-28,2490,Marseille,Livres,Manuel scolaire,3,8.35,0,CB,Application mobile,7.0,3.0,Livree
100268,2025-06-21,1659,Lyon,Beaute,Rouge a levres,5,11.19,0,Virement,Application mobile,2.0,5.0,Annulee
102356,2024-05-02,1355,Marseille,Vetements,Jean,4,45.6,5,PayPal,Site web,2.0,5.0,En cours
103380,2025-10-18,1029,Lyon,Vetements,Baskets,3,46.54,0,PayPal,Site web,4.0,5.0,Livree
104103,2025-03-29,1175,Paris,Livres,BD,4,9.4,0,CB,Site web,4.0,5.0,Livree
104941,2024-06-24,1589,Bordeaux,Vetements,Robe,1,32.61,30,Especes,Magasin,14.0,3.0,Livree
103919,2024-12-01,1668,Bordeaux,Beaute,Shampoing,1,18.16,15,CB,Application mobile,6.0,3.0,Livree
101242,2025-05-25,1599,Lyon,Sport,Ballon,4,86.44,15,Especes,Site web,2.0,4.0,Livree
101647,2024-05-09,1689,Lille,Electronique,Ordinateur portable,1,223.76,0,CB,Site web,11.0,4.0,Livree
100978,2024-02-20,1075,Marseille,Maison,Etagere,2,45.05,30,Virement,Site web,5.0,3.0,Livree
104336,2024-03-04,1593,Bordeaux,Vetements,T-shirt,4,44.01,30,PayPal,Site web,12.0,4.0,Livree
104552,2025-07-21,2111,Strasbourg,Beaute,Serum,2,13.77,5,CB,Site web,14.0,5.0,En cours
102869,2024-08-27,2354,Nantes,Beaute,Creme visage,1,21.25,10,CB,Application mobile,11.0,4.0,Annulee
102673,2024-10-05,1870,Lyon,Maison,Coussin,4,58.19,10,CB,Application mobile,13.0,4.0,Livree
100107,2025-01-21,1006,Strasbourg,Sport,Halteres,2,71.29,0,Especes,Site web,3.0,4.0,Livree
103206,2025-09-27,1523,Marseille,Maison,Coussin,3,48.28,0,PayPal,Magasin,6.0,,Annulee
102752,2024-07-02,1992,Strasbourg,Beaute,Shampoing,1,14.99,5,PayPal,Site web,13.0,4.0,Livree
101937,2025-05-27,1048,Lyon,Maison,Lampe,1,41.15,20,PayPal,Application mobile,8.0,4.0,Livree
101413,2024-08-10,2128,Toulouse,Maison,Set de cuisine,1,50.47,20,PayPal,Application mobile,9.0,4.0,Livree
101256,2024-03-26,1314,Nantes,Electronique,Ordinateur portable,1,273.87,30,CB,Site web,12.0,5.0,Livree
104826,2024-09-07,1017,Marseille,Sport,Velo,1,89.42,0,PayPal,Application mobile,12.0,4.0,Livree
104729,2025-08-22,1126,Strasbourg,Beaute,Shampoing,1,15.26,20,CB,Magasin,14.0,,Annulee
104117,2025-07-06,1594,Bordeaux,Sport,Velo,2,37.4,10,CB,Site web,1.0,5.0,Livree
100457,2025-10-21,1970,Marseille,Sport,Tapis de yoga,2,60.51,0,CB,Site web,4.0,5.0,Livree
103323,2024-12-26,1348,Toulouse,Vetements,Baskets,1,21.48,10,CB,Site web,5.0,5.0,Livree
104236,2025-10-13,1640,Lille,Electronique,Tablette,4,138.52,15,PayPal,Magasin,2.0,5.0,Livree
102754,2025-07-26,1542,Toulouse,Vetements,Jean,1,22.2,0,Especes,Site web,7.0,4.0,Livree
100576,2024-06-05,1820,Strasbourg,Electronique,Casque audio,4,363.7,15,CB,Site web,7.0,4.0,Livree
104702,2025-08-09,1563,Marseille,Maison,Set de cuisine,2,41.65,30,CB,Application mobile,4.0,5.0,Livree
103342,2024-10-31,1382,Nantes,Beaute,Rouge a levres,2,15.9,0,PayPal,Magasin,3.0,4.0,Livree
102140,2024-02-11,1289,Bordeaux,Sport,Ballon,5,74.0,0,PayPal,Site web,1.0,2.0,Livree
100816,2024-10-26,1904,Toulouse,Livres,Livre de cuisine,1,13.28,15,PayPal,Magasin,14.0,,Retournee
104032,2025-09-05,1221,Paris,Beaute,Shampoing,1,30.96,15,PayPal,Site web,6.0,5.0,Livree
104916,2025-08-27,1855,Nantes,Electronique,Smartphone,4,383.87,5,CB,Site web,12.0,5.0,Livree
100855,2024-01-28,1693,Lyon,Vetements,Veste,1,27.16,5,CB,Site web,11.0,4.0,Livree
102917,2024-05-15,1688,Strasbourg,Sport,Velo,1,101.24,30,CB,Site web,2.0,1.0,Livree
101025,2024-02-29,1658,Marseille,Maison,Lampe,1,43.57,5,CB,Magasin,13.0,4.0,Livree
100142,2025-06-20,1460,Nantes,Electronique,Tablette,2,322.07,10,CB,Site web,2.0,4.0,Livree
102865,2025-03-10,1907,Strasbourg,Maison,Lampe,4,47.45,5,CB,Site web,14.0,5.0,Livree
103530,2025-11-30,1104,Lyon,Sport,Halteres,2,87.33,30,PayPal,Application mobile,5.0,4.0,Livree
102024,2024-01-21,2133,Nantes,Vetements,Veste,2,31.16,15,Especes,Site web,5.0,1.0,Livree
101473,2025-06-29,1067,Toulouse,Electronique,Casque audio,2,312.9,5,CB,Magasin,9.0,3.0,En cours
